user_id,city,device_type,kyc_level,account_age_months,account_age_band,active_days_per_month,transactions_per_day,monthly_transaction_count,avg_transaction_amount,max_transaction_amount,total_monthly_spend,merchant_txn_ratio,peer_txn_ratio,merchant_count_month,peer_count_month,failed_transactions,failed_txn_ratio,refund_requests,refund_ratio,night_txn_ratio,weekend_txn_ratio,session_count,app_open_frequency,avg_session_duration_min,avg_gap_between_txn_hours,spend_volatility,avg_balance_before_txn,cashback_usage_ratio,suspicious_activity_score
UPI04621,Chennai,Android,Full,23,1-2y,10,3.62,30,672.16,2411.07,16723.44,0.696,0.275,20,10,1,0.0375,1,0.0419,0.071,0.291,19,34,2.89,24.65,0.491,7061.05,0.411,15.95
UPI04622,Kolkata,Android,Full,13,1-2y,18,4.0,54,329.51,933.73,17012.38,0.642,0.326,27,30,10,0.196,1,0.0275,0.066,0.221,57,84,5.33,10.79,0.271,11197.87,0.349,57.78
UPI04623,Kolkata,Android,Full,26,2y+,16,5.48,63,534.8,1794.1,33664.47,0.958,0.024,45,14,2,0.0365,5,0.0837,0.127,0.383,37,75,5.42,11.15,0.469,19320.66,0.52,24.08
UPI04624,Ahmedabad,Android,Minimum,14,1-2y,31,7.06,220,239.47,736.55,52160.65,0.523,0.433,107,111,3,0.0259,0,0.0092,0.199,0.24,111,238,5.94,6.4,0.468,24416.93,0.309,26.74
UPI04625,Pune,Android,Minimum,25,2y+,23,5.28,119,549.59,1333.97,68062.58,0.789,0.22,67,55,2,0.0265,1,0.0138,0.076,0.432,59,80,4.91,4.22,0.138,8855.71,0.462,17.25
UPI04626,Delhi,Android,Minimum,14,1-2y,5,1.22,6,656.03,1779.08,3918.42,0.556,0.467,6,1,0,0.0048,0,0.0085,0.047,0.45,4,6,1.52,113.91,0.428,50,0.364,14.67
UPI04627,Pune,Android,Minimum,6,0-6m,16,2.74,31,466.89,1162.33,14028.64,0.653,0.368,25,0,2,0.0719,0,0.0026,0.072,0.387,45,54,2.36,22.13,0.406,2051.76,0.425,22.94
UPI04628,Pune,Android,Full,12,6-12m,6,1.81,4,437.92,1334.06,1868.94,0.444,0.48,4,0,0,0.0146,0,0.006,0.133,0.337,10,17,5.03,182.02,0.378,4089.06,0.341,29.64
UPI04629,Pune,Android,Minimum,21,1-2y,7,0.8,1,446.39,1220.1,441.79,0.608,0.329,0,0,0,0.0034,0,0.0065,0.041,0.476,2,3,4.82,250,0.358,50,0.401,2.98
UPI04630,Chennai,Android,Premium,23,1-2y,21,3.56,76,2766.85,4415.01,180834.83,0.591,0.438,33,43,0,0.0018,0,0.0055,0.145,0.353,42,61,2.44,7.93,0.246,92381.84,0.406,12.17
UPI04631,Chennai,Android,Full,15,1-2y,23,7.04,170,186.98,493.63,29600.5,0.549,0.444,67,101,10,0.0619,0,0.0018,0.096,0.244,72,152,5.94,5.07,0.519,18288.28,0.29,31.38
UPI04632,Delhi,Android,Full,17,1-2y,31,4.79,159,168.69,490.93,30769.57,0.62,0.342,61,100,2,0.0202,3,0.0276,0.12,0.233,114,257,5.59,3.04,0.358,7511.23,0.343,22.52
UPI04633,Bengaluru,Android,Full,17,1-2y,6,0.98,9,1030.38,2705.81,10165.44,0.311,0.624,2,5,0,0.003,0,0.0025,0.068,0.195,8,8,2.66,84.42,0.439,5866.12,0.218,7.49
UPI04634,Mumbai,Android,Minimum,19,1-2y,11,4.89,52,1580.23,5986.71,77945.43,0.787,0.228,25,26,0,0.0068,1,0.0231,0.177,0.198,22,34,3.13,12.66,0.356,25085.72,0.331,20.14
UPI04635,Hyderabad,iOS,Full,3,0-6m,22,0.5,1,1859.54,6661.17,1795.29,0.372,0.695,1,0,25,0.35,5,0.2,0.624,0.481,72,213,6.47,250,0.561,50,0.227,100
UPI04636,Ahmedabad,Android,Full,32,2y+,24,5.91,156,348.57,597.78,47055.82,0.94,0.033,103,55,5,0.0439,0,0.0055,0.083,0.431,44,54,4.66,7.01,0.385,31218.49,0.431,27.46
UPI04637,Kolkata,Android,Full,19,1-2y,3,0.97,4,336.02,682.95,1441.41,0.326,0.747,1,4,1,0.2613,0,0.0013,0.051,0.219,2,3,5.28,176.35,0.343,4262.81,0.245,51.83
UPI04638,Hyderabad,Android,Full,14,1-2y,17,5.04,73,693.65,2601.92,50084.46,0.891,0.108,49,24,1,0.0221,0,0.0008,0.159,0.376,54,78,7.04,8.42,0.624,19619.57,0.413,11.59
UPI04639,Bengaluru,Android,Full,14,1-2y,15,1.99,19,310.03,1004.47,5074.8,0.524,0.432,0,19,4,0.2251,0,0.0036,0.051,0.334,41,48,6.99,40.13,0.358,3648.37,0.314,44.87
UPI04640,Pune,Android,Full,24,1-2y,19,4.39,58,368.41,896.19,19738.78,0.556,0.446,23,38,3,0.0555,1,0.0179,0.13,0.386,44,86,4.33,12.18,0.378,7150.22,0.37,33.43
UPI04641,Ahmedabad,iOS,Full,10,6-12m,24,2.93,72,5857.55,14027.76,418665.19,0.778,0.214,54,14,4,0.0605,0,0.0022,0.056,0.204,49,90,6.46,9.85,0.267,208256.29,0.365,27.09
UPI04642,Kolkata,iOS,Full,7,6-12m,18,4.73,66,160.58,459.22,11181.35,0.58,0.436,25,39,7,0.1189,2,0.0337,0.055,0.283,51,62,6.45,7.04,0.515,5008.66,0.309,30.92
UPI04643,Ahmedabad,iOS,Minimum,17,1-2y,4,6.48,28,1566.6,4125.32,38061.8,0.55,0.41,21,0,19,0.35,13,0.2,0.766,0.547,20,56,6.52,26.31,0.397,19160.26,0.331,99.28
UPI04644,Hyderabad,Android,Premium,30,2y+,23,4.56,103,242.68,940.47,27071.25,0.333,0.569,23,79,4,0.0534,10,0.1005,0.333,0.609,56,108,10.99,2.33,0.481,18509.68,0.284,38.73
UPI04645,Hyderabad,Android,Premium,22,1-2y,20,7.03,131,306.73,818.26,41252.21,0.552,0.487,62,76,4,0.0346,1,0.0129,0.178,0.227,60,91,3.95,8.03,0.272,19343.93,0.267,20.47
UPI04646,Mumbai,Android,Minimum,12,6-12m,11,1.56,11,327.35,763.1,4045.59,0.339,0.61,0,5,1,0.1062,0,0.0061,0.14,0.286,10,11,5.03,66.27,0.289,50,0.221,45.62
UPI04647,Ahmedabad,Android,Minimum,1,0-6m,23,8.05,197,1514.66,5150.74,303189.82,0.439,0.582,79,121,23,0.1331,6,0.0335,0.364,0.58,72,153,6.69,3.28,0.467,35706.24,0.324,70.45
UPI04648,Ahmedabad,Android,Full,12,6-12m,16,3.94,62,1220.8,3842.87,64381.89,0.827,0.184,37,20,5,0.0832,0,0.0049,0.101,0.327,34,50,5.74,14.58,0.204,20880.14,0.43,22.0
UPI04649,Chennai,Android,Minimum,8,6-12m,23,3.51,97,401.03,1219.38,33244.76,0.822,0.152,74,27,7,0.0823,1,0.0189,0.056,0.328,38,57,5.55,6.47,0.464,21955.04,0.459,19.97
UPI04650,Mumbai,Android,Full,11,6-12m,23,4.12,82,185.87,563.21,15048.72,0.601,0.361,33,51,2,0.0344,0,0.0096,0.181,0.241,62,114,8.12,12.78,0.225,9451.02,0.274,30.02
UPI04651,Kolkata,Android,Full,25,2y+,20,5.48,94,612.67,1321.72,64274.64,0.884,0.086,89,7,8,0.0854,2,0.0266,0.102,0.219,48,85,6.02,8.72,0.316,42060.38,0.363,30.56
UPI04652,Delhi,Android,Full,25,2y+,20,3.59,48,2277.61,4754.96,112888.5,0.622,0.375,18,32,1,0.0322,0,0.0076,0.038,0.329,27,31,4.36,15.15,0.244,49390.06,0.393,19.72
UPI04653,Bengaluru,iOS,Minimum,24,1-2y,21,7.68,153,155.68,467.97,27112.24,0.533,0.424,76,74,8,0.0527,1,0.0095,0.111,0.297,85,191,6.72,7.18,0.38,10757.37,0.253,30.71
UPI04654,Ahmedabad,Android,Full,25,2y+,15,2.61,32,926.47,2492.62,33404.78,0.656,0.386,10,22,3,0.0983,1,0.0389,0.134,0.28,28,46,5.48,21.12,0.267,16739.15,0.302,38.54
UPI04655,Pune,Android,Full,19,1-2y,9,1.57,19,233.89,683.16,4804.58,0.402,0.539,10,1,0,0.0105,1,0.0576,0.149,0.505,7,11,4.24,33.78,0.417,2174.9,0.303,26.05
UPI04656,Kolkata,Android,Premium,19,1-2y,20,3.74,66,836.55,2493.55,55804.19,0.947,0.036,63,0,0,0.0088,2,0.0325,0.041,0.424,65,121,6.23,10.23,0.301,21392.21,0.465,16.15
UPI04657,Pune,Android,Full,13,1-2y,19,4.65,75,491.26,1641.7,35929.53,0.9,0.08,62,12,4,0.0602,3,0.048,0.135,0.415,43,77,4.26,10.39,0.321,15989.78,0.451,24.29
UPI04658,Pune,Android,Full,4,0-6m,20,3.53,101,784.21,2088.72,85555.67,0.7,0.31,62,40,0,0.0114,0,0.0096,0.099,0.289,58,111,3.09,7.65,0.478,22596.26,0.364,20.65
UPI04659,Bengaluru,Android,Full,1,0-6m,18,4.41,90,448.03,1061.63,38590.23,0.529,0.443,46,44,2,0.0284,2,0.0265,0.154,0.224,49,63,6.02,15.49,0.155,12347.97,0.302,39.1
UPI04660,Pune,Android,Full,16,1-2y,10,1.11,7,502.58,1496.19,3254.43,0.415,0.626,0,7,1,0.148,0,0.0015,0.104,0.217,18,24,4.02,101.01,0.523,531.07,0.3,45.34
UPI04661,Mumbai,Android,Full,27,2y+,16,4.28,88,433.87,849.98,37503.27,0.634,0.359,46,40,4,0.0487,2,0.0291,0.168,0.234,32,37,3.9,13.38,0.227,10274.41,0.358,26.71
UPI04662,Kolkata,Android,Full,12,6-12m,22,4.99,112,383.4,1147.15,43361.23,0.936,0.09,107,0,3,0.0335,3,0.0335,0.135,0.283,49,62,9.64,2.59,0.412,19472.33,0.412,20.7
UPI04663,Kolkata,iOS,Full,11,6-12m,8,0.97,1,225.36,654.03,203.6,0.397,0.639,0,0,3,0.35,0,0.009,0.055,0.446,13,20,2.59,250,0.584,50,0.3,73.92
UPI04664,Delhi,Android,Minimum,27,2y+,20,8.32,166,245.3,594.07,47833.59,0.533,0.516,62,104,6,0.0511,1,0.0149,0.147,0.24,58,99,5.73,3.7,0.442,8147.15,0.309,40.82
UPI04665,Bengaluru,Android,Full,27,2y+,27,7.53,243,1102.36,2708.32,289932.96,0.797,0.178,182,57,1,0.0127,2,0.0177,0.088,0.201,85,154,1.66,0.21,0.413,178323.04,0.462,17.27
UPI04666,Kolkata,Android,Premium,20,1-2y,7,1.65,11,274.24,980.71,2702.1,0.646,0.341,3,5,1,0.1052,0,0.0047,0.078,0.397,7,10,3.26,64.84,0.384,1465.65,0.416,26.41
UPI04667,Mumbai,iOS,Full,4,0-6m,19,2.33,71,4942.26,9294.76,401287.6,0.596,0.379,15,59,1,0.0248,1,0.0225,0.116,0.228,34,59,7.17,11.25,0.05,187668.89,0.371,15.46
UPI04668,Pune,Android,Full,19,1-2y,3,0.05,3,345.4,857.93,1015.15,0.437,0.579,3,0,2,0.35,0,0.0004,0.067,0.489,9,11,3.77,238.83,0.407,1196.55,0.366,74.99
UPI04669,Ahmedabad,Android,Full,29,2y+,30,1.24,15,204.95,628.02,3170.71,0.53,0.438,14,0,6,0.35,0,0.0054,0.166,0.223,115,242,5.74,46.4,0.466,50,0.248,89.98
UPI04670,Kolkata,Android,Full,20,1-2y,3,0.77,8,176.93,591.89,1630.46,0.456,0.502,5,0,2,0.257,1,0.1264,0.044,0.418,4,5,3.03,90.29,0.366,736.07,0.255,61.59
UPI04671,Delhi,Android,Full,9,6-12m,15,3.29,52,539.11,1153.0,32596.43,0.927,0.099,35,19,4,0.0824,2,0.0435,0.109,0.286,34,50,6.59,11.97,0.195,15283.66,0.406,42.97
UPI04672,Ahmedabad,Android,Full,5,0-6m,24,3.68,60,4187.21,11266.01,270551.52,0.723,0.336,33,31,5,0.0949,0,0.003,0.157,0.3,37,63,2.93,6.87,0.3,162470.2,0.443,32.26
UPI04673,Mumbai,Android,Full,29,2y+,13,3.81,56,3664.17,8440.6,182444.42,0.728,0.254,32,26,0,0.006,1,0.0251,0.123,0.257,27,47,4.94,9.85,0.355,50385.97,0.386,16.03
UPI04674,Delhi,Android,Full,16,1-2y,21,10.43,238,170.52,376.02,46461.45,0.687,0.272,129,105,5,0.0293,0,0.0066,0.16,0.385,78,159,7.12,3.97,0.241,27988.24,0.315,22.23
UPI04675,Chennai,Android,Premium,9,6-12m,21,2.82,87,553.05,1176.27,56429.33,0.857,0.13,63,28,5,0.065,2,0.0279,0.123,0.214,45,89,5.7,12.21,0.273,25955.34,0.469,28.76
UPI04676,Mumbai,Android,Minimum,15,1-2y,22,6.88,156,83.69,230.79,13681.5,0.594,0.399,77,80,5,0.0356,3,0.0227,0.102,0.322,67,94,5.98,6.3,0.286,5238.7,0.375,36.64
UPI04677,Bengaluru,iOS,Full,27,2y+,11,6.2,56,4363.07,11473.28,212387.4,0.604,0.415,13,40,3,0.0641,0,0.0023,0.045,0.204,15,17,4.13,15.79,0.16,120637.8,0.275,32.8
UPI04678,Delhi,iOS,Full,15,1-2y,23,2.29,76,795.87,2036.17,53218.2,0.471,0.565,33,43,5,0.0676,4,0.053,0.106,0.338,55,101,2.91,5.9,0.356,28270.22,0.361,34.65
UPI04679,Hyderabad,Android,Full,4,0-6m,9,3.69,29,506.42,1294.45,14716.69,0.701,0.3,14,13,6,0.2153,1,0.0346,0.153,0.236,32,47,5.26,26.28,0.324,8242.15,0.359,53.03
UPI04680,Mumbai,iOS,Full,1,0-6m,19,4.93,105,2906.96,9787.14,307841.14,0.747,0.263,51,53,6,0.0656,0,0.0092,0.07,0.254,49,60,3.83,8.77,0.469,51447.36,0.351,23.46
UPI04681,Mumbai,iOS,Minimum,9,6-12m,31,6.58,223,80.54,219.89,16884.24,0.549,0.482,107,115,7,0.0433,0,0.0013,0.05,0.276,84,118,6.46,3.45,0.348,5724.46,0.255,18.45
UPI04682,Pune,Android,Premium,25,2y+,10,11.41,121,1089.95,3747.38,154225.23,0.522,0.441,44,76,3,0.0403,6,0.0523,0.39,0.683,20,32,5.18,4.8,0.647,42108.62,0.393,40.49
UPI04683,Mumbai,Android,Minimum,27,2y+,12,3.06,33,2164.67,4162.01,60923.51,0.616,0.358,19,12,3,0.1054,1,0.0306,0.135,0.323,28,44,3.42,20.48,0.301,36511.95,0.397,32.11
UPI04684,Mumbai,iOS,Full,26,2y+,24,3.37,60,941.84,1254.81,60905.51,0.857,0.122,37,27,6,0.1085,0,0.009,0.082,0.287,74,91,6.95,7.82,0.114,5080.75,0.486,29.05
UPI04685,Ahmedabad,Android,Full,32,2y+,20,4.54,94,661.87,1606.36,68916.06,0.54,0.474,35,59,1,0.0163,0,0.0085,0.139,0.207,32,36,4.4,5.65,0.217,6243.49,0.278,20.98
UPI04686,Pune,Android,Full,32,2y+,25,6.07,178,185.07,488.41,37584.91,0.551,0.497,56,124,6,0.0464,1,0.0093,0.087,0.282,87,146,4.35,8.77,0.245,9683.87,0.3,14.84
UPI04687,Bengaluru,Android,Full,21,1-2y,20,6.78,126,338.39,1039.41,35781.44,0.642,0.349,64,53,8,0.0642,2,0.0241,0.109,0.301,43,89,7.25,6.12,0.383,25518.59,0.408,44.9
UPI04688,Pune,Android,Minimum,2,0-6m,13,3.37,19,2567.75,5642.17,56679.58,0.616,0.342,11,2,1,0.0597,4,0.2,0.032,0.325,16,24,4.96,36.64,0.364,10643.97,0.344,44.9
UPI04689,Chennai,Android,Premium,2,0-6m,29,3.57,126,579.01,1537.49,80430.96,0.551,0.48,67,60,4,0.0471,1,0.0125,0.149,0.339,56,104,1.49,0.79,0.217,42693.18,0.394,37.93
UPI04690,Bengaluru,Android,Full,19,1-2y,19,7.47,111,121.68,352.31,12112.83,0.705,0.309,45,66,6,0.0672,2,0.0202,0.169,0.279,46,75,6.77,6.41,0.05,7424.96,0.428,38.61
UPI04691,Bengaluru,Android,Premium,21,1-2y,27,8.45,226,127.38,485.42,30637.5,0.521,0.455,94,135,5,0.0339,0,0.0009,0.101,0.303,97,117,8.65,0.2,0.575,5324.72,0.338,18.87
UPI04692,Mumbai,iOS,Full,21,1-2y,18,2.1,33,486.36,1230.9,17321.4,0.621,0.334,23,10,3,0.0953,0,0.0067,0.088,0.209,35,68,6.88,22.04,0.331,3223.81,0.326,23.47
UPI04693,Kolkata,iOS,Full,18,1-2y,20,3.58,81,4806.54,17653.35,324313.67,0.733,0.245,36,47,2,0.0309,0,0.004,0.098,0.288,37,56,4.67,10.61,0.338,100969.77,0.404,20.12
UPI04694,Ahmedabad,Android,Full,9,6-12m,6,0.05,2,393.1,1327.74,880.57,0.562,0.36,0,2,0,0.014,0,0.0013,0.093,0.337,10,14,4.0,250,0.628,1510.05,0.385,14.34
UPI04695,Kolkata,iOS,Full,12,6-12m,10,4.3,44,511.91,1316.2,18524.65,0.623,0.358,34,5,1,0.028,2,0.0508,0.043,0.313,11,17,6.48,19.58,0.354,7508.14,0.35,18.77
UPI04696,Kolkata,Android,Premium,13,1-2y,28,4.94,127,712.93,2628.03,92151.41,0.932,0.096,102,22,2,0.0181,2,0.023,0.195,0.391,79,102,6.39,4.29,0.343,30478.09,0.447,17.33
UPI04697,Mumbai,iOS,Premium,24,1-2y,20,5.52,122,1062.19,2359.58,146263.4,0.794,0.176,90,37,11,0.0995,2,0.0263,0.12,0.332,39,48,7.92,11.08,0.199,28169.85,0.441,41.76
UPI04698,Chennai,Android,Premium,30,2y+,11,3.29,40,5082.94,16321.14,183901.19,0.708,0.297,21,16,0,0.0131,2,0.0597,0.164,0.338,24,38,5.92,22.6,0.431,83864.08,0.342,24.03
UPI04699,Mumbai,Android,Minimum,39,2y+,12,0.99,16,101.7,317.73,1670.13,0.368,0.651,1,11,15,0.35,7,0.2,0.348,0.45,49,111,11.64,43.68,0.701,2036.69,0.218,100
UPI04700,Mumbai,Android,Minimum,15,1-2y,24,7.32,162,1059.14,2638.4,201443.56,0.893,0.111,94,64,4,0.0394,3,0.0218,0.14,0.23,58,113,3.77,1.8,0.46,71435.16,0.487,26.44
UPI04701,Chennai,Android,Minimum,21,1-2y,16,4.42,66,755.9,2692.86,57159.73,0.672,0.32,44,22,5,0.0801,0,0.0071,0.088,0.277,39,63,5.11,9.14,0.352,30623.13,0.337,20.55
UPI04702,Chennai,Android,Minimum,25,2y+,22,2.77,78,1196.0,3470.11,105827.95,0.826,0.169,49,35,1,0.0154,2,0.0353,0.044,0.323,61,105,6.56,11.62,0.395,11093.16,0.424,19.76
UPI04703,Hyderabad,iOS,Minimum,13,1-2y,22,6.09,131,389.88,1187.71,44270.84,0.843,0.184,103,27,5,0.0413,3,0.028,0.154,0.358,64,78,3.56,4.61,0.5,27477.57,0.383,35.67
UPI04704,Delhi,Android,Full,27,2y+,5,1.25,10,734.66,844.38,6634.05,0.592,0.336,10,1,0,0.0037,0,0.0066,0.142,0.413,4,4,4.33,74.37,0.148,50,0.391,14.7
UPI04705,Delhi,Android,Full,13,1-2y,8,1.63,6,219.92,718.63,1445.47,0.418,0.616,3,6,0,0.0075,1,0.1667,0.051,0.512,16,28,3.04,119.96,0.345,635.51,0.32,41.58
UPI04706,Mumbai,iOS,Minimum,5,0-6m,23,5.79,142,229.2,712.32,30865.53,0.581,0.409,62,78,0,0.0026,2,0.0182,0.12,0.223,57,133,6.99,3.99,0.505,19545.28,0.337,31.61
UPI04707,Hyderabad,Android,Minimum,1,0-6m,25,3.66,94,77.16,205.32,6359.42,0.668,0.293,52,43,6,0.0734,0,0.0043,0.118,0.236,54,65,3.91,10.6,0.23,5455.26,0.335,36.96
UPI04708,Bengaluru,Android,Full,9,6-12m,19,3.6,41,485.19,1483.21,18662.7,0.494,0.518,28,12,0,0.0103,2,0.054,0.122,0.388,33,57,4.45,17.2,0.35,1540.3,0.263,18.36
UPI04709,Pune,Android,Minimum,15,1-2y,4,0.31,1,512.74,1449.0,579.29,0.465,0.554,1,0,0,0.006,0,0.004,0.073,0.332,3,4,4.0,250,0.41,1353.24,0.339,9.11
UPI04710,Ahmedabad,Android,Full,19,1-2y,15,2.9,54,2983.74,9186.3,189913.19,0.553,0.544,20,38,23,0.35,6,0.1207,0.506,0.475,35,49,5.93,13.87,0.51,70687.22,0.373,98.35
UPI04711,Mumbai,Android,Minimum,1,0-6m,21,5.82,100,456.76,1024.04,39206.99,0.915,0.091,86,13,3,0.0437,0,0.0022,0.109,0.337,68,84,4.21,6.65,0.263,22103.21,0.514,34.71
UPI04712,Hyderabad,iOS,Premium,10,6-12m,20,2.61,43,306.6,603.47,12642.95,0.626,0.34,27,17,4,0.1048,2,0.0539,0.062,0.293,70,96,4.43,14.01,0.235,8856.77,0.352,40.21
UPI04713,Bengaluru,Android,Minimum,36,2y+,22,4.9,77,422.66,1023.33,34793.94,0.713,0.331,32,44,1,0.028,1,0.0146,0.166,0.244,61,81,5.45,8.79,0.326,5864.81,0.436,24.31
UPI04714,Hyderabad,Android,Full,30,2y+,26,5.13,139,788.84,1933.27,111933.23,0.907,0.064,117,19,5,0.0378,1,0.0167,0.081,0.343,55,74,6.81,0.2,0.212,73680.21,0.478,16.28
UPI04715,Hyderabad,Android,Minimum,22,1-2y,17,3.43,86,2156.66,6800.01,198819.16,0.551,0.483,42,41,1,0.0175,2,0.0237,0.146,0.329,39,57,2.74,7.56,0.309,63691.37,0.257,21.84
UPI04716,Hyderabad,Android,Full,21,1-2y,26,8.9,221,285.63,858.47,72736.96,0.594,0.441,120,107,2,0.0163,1,0.0134,0.072,0.316,80,189,2.74,3.39,0.446,12281.69,0.4,21.59
UPI04717,Mumbai,Android,Full,13,1-2y,25,2.55,37,2455.01,6279.81,105118.19,0.695,0.262,22,19,9,0.2443,1,0.0286,0.111,0.269,49,77,4.02,15.46,0.163,65108.19,0.309,67.92
UPI04718,Chennai,Android,Full,31,2y+,2,1.92,4,402.81,1164.01,1698.91,0.381,0.555,4,2,0,0.0012,0,0.0039,0.107,0.285,2,3,5.39,177.83,0.414,1767.4,0.264,11.31
UPI04719,Kolkata,Android,Minimum,26,2y+,24,4.43,110,735.19,2670.37,88456.46,0.925,0.083,83,22,4,0.0505,6,0.0622,0.048,0.425,59,80,6.64,3.71,0.81,25110.67,0.527,17.45
UPI04720,Chennai,Android,Full,6,0-6m,17,4.11,63,690.87,2709.15,38292.85,0.83,0.158,34,25,5,0.0912,0,0.0087,0.155,0.295,27,49,6.37,9.65,0.71,10573.18,0.363,32.49
UPI04721,Delhi,iOS,Full,27,2y+,16,2.46,30,2450.75,5484.83,77512.5,0.776,0.191,17,13,1,0.043,0,0.0095,0.113,0.284,24,34,7.1,23.58,0.273,21004.61,0.447,17.82
UPI04722,Hyderabad,Android,Minimum,1,0-6m,4,1.79,4,880.61,2252.24,3050.35,0.558,0.52,2,2,2,0.35,1,0.2,0.097,0.485,2,3,5.24,185.49,0.334,50,0.313,100
UPI04723,Hyderabad,Android,Minimum,17,1-2y,12,1.92,26,4214.67,13527.95,103828.42,0.75,0.304,15,8,4,0.1649,0,0.0035,0.112,0.375,16,22,4.73,32.01,0.473,20002.75,0.332,44.44
UPI04724,Kolkata,Android,Full,16,1-2y,16,2.42,21,1004.82,2109.58,23368.72,0.911,0.087,16,2,3,0.1503,0,0.0001,0.137,0.402,35,61,4.68,33.86,0.171,11305.43,0.414,43.1
UPI04725,Bengaluru,iOS,Full,16,1-2y,3,0.93,3,352.32,794.8,1048.19,0.42,0.532,0,3,1,0.3367,2,0.2,0.143,0.298,2,3,0.5,238.42,0.562,50,0.208,93.15
UPI04726,Chennai,Android,Full,14,1-2y,18,9.24,160,279.83,407.84,51643.08,0.6,0.417,61,99,7,0.0453,0,0.0027,0.105,0.294,63,152,6.41,0.21,0.105,10428.36,0.372,31.12
UPI04727,Bengaluru,iOS,Premium,35,2y+,23,3.68,102,482.22,1162.69,51891.55,0.923,0.077,88,8,9,0.1031,0,0.007,0.161,0.214,58,116,5.21,6.58,0.25,36995.14,0.433,25.62
UPI04728,Kolkata,Android,Full,6,0-6m,3,0.08,1,124.56,310.36,110.51,0.641,0.397,0,1,3,0.35,0,0.0042,0.057,0.313,2,3,3.42,250,0.205,3091.04,0.292,77.35
UPI04729,Delhi,iOS,Premium,28,2y+,17,6.03,84,644.92,2106.63,62486.63,0.681,0.27,33,44,0,0.0136,1,0.0125,0.132,0.356,51,86,4.49,8.12,0.362,44001.82,0.445,10.53
UPI04730,Bengaluru,iOS,Minimum,9,6-12m,23,3.85,105,732.24,1586.63,70991.14,0.863,0.134,82,19,4,0.0422,1,0.0176,0.156,0.422,56,76,4.18,12.79,0.266,10714.85,0.412,25.46
UPI04731,Kolkata,Android,Premium,1,0-6m,19,8.06,152,107.66,258.68,16217.2,0.679,0.281,65,80,6,0.04,0,0.0047,0.134,0.371,45,74,5.09,5.83,0.213,4178.55,0.442,32.62
UPI04732,Kolkata,Android,Full,1,0-6m,27,7.39,171,231.31,646.27,38337.59,0.482,0.52,80,96,9,0.0575,2,0.0202,0.2,0.233,96,213,8.24,0.2,0.188,22135.47,0.271,46.86
UPI04733,Mumbai,Android,Minimum,12,6-12m,7,1.26,9,602.9,1761.59,5284.14,0.533,0.398,4,6,2,0.2311,0,0.0066,0.031,0.298,14,16,1.28,80.48,0.325,463.22,0.248,44.49
UPI04734,Delhi,Android,Full,10,6-12m,26,6.45,147,211.47,457.31,35661.5,0.711,0.319,108,41,3,0.0304,0,0.0008,0.083,0.255,67,138,5.25,5.46,0.287,6302.88,0.356,18.63
UPI04735,Mumbai,iOS,Full,1,0-6m,19,5.85,127,4468.05,7601.32,490895.05,0.612,0.384,87,44,4,0.0326,0,0.0064,0.143,0.214,27,43,4.75,7.27,0.05,328991.58,0.358,43.86
UPI04736,Delhi,Android,Premium,1,0-6m,24,6.69,136,29.11,70.46,3769.78,0.712,0.276,92,39,0,0.013,2,0.0241,0.191,0.268,67,83,5.75,10.87,0.245,1127.35,0.389,25.92
UPI04737,Bengaluru,Android,Full,29,2y+,18,3.2,86,909.74,2482.29,84151.56,0.514,0.456,29,57,4,0.0512,2,0.0247,0.147,0.257,38,43,3.82,2.97,0.064,36754.08,0.283,25.77
UPI04738,Mumbai,Android,Minimum,14,1-2y,25,4.27,111,138.85,478.44,13076.9,0.627,0.415,62,50,9,0.0935,3,0.0314,0.07,0.248,80,198,5.67,6.41,0.369,9219.62,0.41,30.81
UPI04739,Hyderabad,Android,Full,18,1-2y,16,2.44,21,3302.86,7624.19,68016.4,0.553,0.433,13,2,1,0.0527,0,0.0069,0.033,0.232,46,62,2.68,32.91,0.214,47783.27,0.286,28.67
UPI04740,Ahmedabad,Android,Full,36,2y+,25,8.51,237,146.86,499.41,37044.33,0.59,0.422,113,122,7,0.0399,0,0.0038,0.089,0.352,67,152,4.64,5.85,0.585,22779.55,0.384,26.51
UPI04741,Ahmedabad,Android,Full,15,1-2y,11,1.08,6,507.59,1442.56,3481.4,0.52,0.487,4,2,5,0.35,0,0.009,0.05,0.247,25,43,2.94,113.91,0.051,50,0.323,79.89
UPI04742,Pune,iOS,Full,18,1-2y,20,3.66,68,786.49,2546.22,47214.33,0.665,0.367,44,26,3,0.0443,1,0.0226,0.08,0.337,39,66,2.65,8.25,0.462,27383.85,0.341,19.57
UPI04743,Mumbai,iOS,Full,20,1-2y,16,2.86,52,810.57,2310.64,41757.17,0.701,0.291,26,25,0,0.0097,0,0.0086,0.138,0.375,36,47,6.14,14.09,0.361,25888.37,0.422,15.21
UPI04744,Bengaluru,Android,Minimum,27,2y+,20,7.35,159,163.89,305.05,27728.85,0.709,0.326,87,72,3,0.0273,1,0.0154,0.116,0.258,58,140,8.96,13.44,0.392,6019.19,0.334,29.55
UPI04745,Mumbai,iOS,Minimum,20,1-2y,22,4.7,84,242.1,585.44,21700.4,0.71,0.28,52,31,4,0.0526,1,0.0199,0.096,0.358,71,147,7.18,7.84,0.146,5192.18,0.458,26.15
